genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
disco house,0.05167543325794058,0.7138020491836504,300817.95558311854,0.7854899324302412,0.35121225665238864,0.1709653993384892,-7.110252830674318,0.06756082364576747,126.54429971606108,0.5904616321724465,25.475500389123987,5,0
disney,0.6662410180984778,0.4983390425035257,168821.04631319307,0.3808183879481411,0.048539003348237686,0.20873203944284724,-13.271786648292036,0.09314384886250823,106.83526727305828,0.4846227722890661,44.837278220292475,0,1
disney svenska,0.9840000000000001,0.7070000000000001,159095.0,0.355,0.0631,0.11800000000000001,-14.27,0.158,83.984,0.6890000000000001,0.0,5,1
diva house,0.04987260316223459,0.6995518018489447,291735.48127491557,0.7826370166341595,0.254828896162853,0.1770530666634952,-8.430033722309435,0.05379780140494427,123.56696338153908,0.661297757639186,35.53481946624803,11,1
dixieland,0.87895561050016,0.5626216283126104,193883.00713998245,0.36789785032518735,0.39716364300517903,0.2260459088240867,-12.488888039599534,0.0786490087777216,123.11528160516545,0.6451231616281398,7.281764106994609,10,1
diy emo,0.047546000000000005,0.3305,257140.0,0.8405,0.4292765,0.22000000000000006,-7.558,0.06045,91.679,0.505,30.0,1,1
djent,0.2954227933333333,0.50825,236251.16666666663,0.7584166666666666,0.1651421,0.22846666666666665,-8.5505,0.10368333333333334,133.56975,0.495,31.33333333333333,6,1
dmv rap,0.2159474545977012,0.6976329932950192,199915.24890325667,0.6276785105363984,0.007572052488793103,0.18437406657088126,-6.92197575191571,0.19733544636015324,133.16893222701148,0.5182118965517242,62.263089080459785,1,0
dominican pop,0.3647483272744039,0.7116421652558058,268939.1061426955,0.6598093709619007,0.024358693129764932,0.1813182785310755,-8.340445291255962,0.06812537833256037,129.00416741087818,0.8166812658502308,41.21048106836765,7,1
dong-yo,0.259,0.8290000000000001,80927.0,0.8859999999999999,0.0,0.0559,-1.746,0.11199999999999999,115.056,0.777,76.0,8,1
doo-wop,0.6648299049936907,0.5076098750180881,155322.46611747175,0.4735087409833309,0.013489113750209322,0.21449389875130626,-10.255426658702472,0.05999023048954336,124.73833266884527,0.6483330301750908,30.47740895905809,7,1
doom metal,0.04625373898148148,0.2956662037037037,306052.9,0.7794046296296298,0.3675148164814814,0.2871635185185185,-8.642632407407408,0.06141435185185185,122.40944027777779,0.3832663888888889,31.374074074074077,11,1
doomcore,0.026447,0.5380714285714286,255503.0,0.9695714285714284,0.7699285714285714,0.3449428571428571,-3.8116428571428576,0.24504285714285715,147.60092857142854,0.0818857142857143,0.0,7,1
dortmund indie,0.014415,0.5455,230626.5,0.6955,0.009035,0.1088,-6.814,0.03705,141.0815,0.8245,1.5,11,0
double drumming,0.16201046579032402,0.482587525140025,332548.53442712186,0.6432740309209118,0.2151199676197724,0.2507620222219911,-9.27145915459765,0.059054057195107375,123.6249114473205,0.37483150458554254,38.374809398612854,7,1
downtempo,0.24973829875728065,0.6231391528833755,301447.6054877506,0.6105754437886266,0.4603379657928172,0.1626164877061936,-9.339123441876753,0.07287791716686674,118.38423197001022,0.4400745489862611,44.453045662709535,7,1
downtempo bass,0.00016487999999999998,0.4013333333333333,245832.0,0.8690000000000001,0.9246666666666666,0.3316666666666667,-7.0166666666666675,0.0377,120.045,0.6383333333333333,10.666666666666666,1,1
drama,0.8974814814814815,0.5123703703703705,379460.0,0.3663086419753087,0.000769227037037037,0.2668641975308642,-12.43743209876543,0.25460123456790124,95.42255555555555,0.5212345679012347,18.938271604938272,10,1
dream pop,0.2593109961967468,0.4724224968298794,261234.00135449192,0.6008321234932396,0.3433118956069671,0.19088266118774846,-10.433458138575721,0.05315371431503553,124.10538902721174,0.4284708912185705,40.709583004717075,7,1
dream trance,0.02978225,0.5639166666666667,215953.41666666663,0.9211666666666666,0.4447308333333333,0.2295583333333333,-7.9525,0.05033333333333333,130.65133333333333,0.35155000000000003,21.416666666666668,4,1
dreamgaze,0.04753833333333333,0.4075,263233.33333333326,0.6163333333333333,0.4375,0.17643333333333333,-10.290999999999999,0.03881666666666666,119.95366666666666,0.4536666666666666,27.33333333333333,2,1
dreamo,0.10216905757575756,0.5028368686868687,237323.64166666672,0.7764631313131312,0.07596608176262623,0.1888064646464647,-6.718279040404041,0.05694868686868688,134.72106641414138,0.458140808080808,41.442171717171725,9,1
drift,0.6095090909090909,0.24743236363636364,402578.22545454546,0.2842621818181818,0.8724399999999999,0.30564763636363634,-18.289334545454548,0.04134145454545455,88.80025454545454,0.08802218181818182,28.327272727272724,8,0
drill,0.19589677949419,0.6829285543403965,228412.2797732969,0.6767023581681477,0.018648463473684214,0.1578367805878332,-7.101426976532241,0.17007439621781728,132.1586037992709,0.567055787195261,55.702660059238994,1,1
drill and bass,0.3157829090909091,0.5822272727272728,287084.8181818182,0.5870000000000001,0.6570015818181818,0.11697272727272727,-12.71331818181818,0.07914090909090908,130.7723181818182,0.4324454545454545,39.86363636363637,5,0
drone,0.5966673467736954,0.3158255405832193,388704.0680089133,0.3418269452924868,0.7467203359339579,0.16620450117556235,-19.40091795101239,0.044884343264203264,107.65329843667757,0.21866310664280456,36.67153209109731,1,1
drone folk,0.4655861111111111,0.4164355555555555,555338.0105555556,0.4485145555555556,0.5805423000000001,0.11710344444444445,-13.848983888888887,0.06164616666666666,107.70643055555556,0.34967066666666663,25.250555555555554,1,1
drone metal,0.0986155425,0.3733333333333333,349015.66666666674,0.6641220833333333,0.8137916666666666,0.26165625,-12.1598125,0.06381041666666666,125.24752083333334,0.18481875,27.25,0,1
drum and bass,0.0800455394736842,0.5488298245614035,295342.90438596485,0.7757587719298246,0.4429088525877194,0.2703473684210526,-7.685677192982457,0.08450105263157892,133.34114736842105,0.4155929824561404,24.516666666666666,11,1
dub,0.19740340400995005,0.755968593656509,232082.4941604514,0.5124337279124682,0.1534212379095448,0.14612447233984646,-10.683191733150815,0.12976407989542899,119.3009611434767,0.7416364521206272,36.920564140321176,7,1
dub metal,1.4345e-05,0.4185,308520.0,0.7095,0.7869999999999999,0.408,-13.2535,0.04795,125.4225,0.2455,35.5,9,1
dub poetry,0.023673428571428574,0.7679523809523809,248037.61904761905,0.5735238095238095,0.011593114285714287,0.10763809523809524,-10.825571428571429,0.24270952380952385,146.6687619047619,0.6635714285714286,41.19047619047619,10,0
dub reggae,0.127,0.841,380495.0,0.591,1.79e-06,0.107,-7.495,0.0784,137.96,0.508,8.0,6,0
dub techno,0.405244,0.5436,470303.4,0.4605820000000001,0.70820348,0.10044,-15.345999999999998,0.0977,123.7204,0.23532,26.4,9,1
dubstep,0.03995362958407605,0.5697994355317886,265534.6034759359,0.7782908496732026,0.20003269535650625,0.26996254307783724,-6.7390206476530015,0.07153144087938204,130.6482546939988,0.3883883541295306,23.761675579322638,7,1
dubstep product,0.07603,0.5449999999999998,291070.33333333326,0.6173333333333334,0.468,0.15463333333333332,-7.266000000000001,0.0514,109.30633333333334,0.2971666666666667,0.4166666666666667,5,0
dubsteppe,0.042339433333333336,0.797,338315.66666666674,0.7965,0.4862666666666667,0.1924,-8.564833333333333,0.13524999999999998,127.23283333333336,0.4656666666666667,2.1666666666666665,4,1
duduk,0.993,0.13699999999999998,292000.0,0.128175,0.915,0.11675,-19.49525,0.046875,87.93799999999996,0.0445,36.75,7,1
duluth indie,0.4712583333333333,0.5714166666666667,221661.75,0.6799166666666667,0.039500975,0.25671666666666665,-7.897583333333332,0.05310833333333333,115.88283333333332,0.6475000000000001,50.5,3,1
dunedin indie,0.31874800000000003,0.5885,163959.0,0.6215,0.324,0.172525,-12.77125,0.13855,125.91775,0.2762,22.5,4,1
dunedin sound,0.55575,0.631,190348.375,0.45825,0.16862500000000002,0.26890000000000003,-14.065,0.241425,126.993,0.6621250000000001,39.25,0,1
dungeon synth,0.001325495,0.2638333333333333,356480.0,0.7681666666666667,0.7681833333333331,0.3260333333333333,-9.345000000000002,0.05736666666666668,111.02750000000003,0.24101666666666666,43.5,4,1
duranguense,0.2993434761904762,0.6655755952380952,202565.17738095234,0.6278613095238095,0.011088074946428573,0.17467464285714285,-6.00456369047619,0.05602392857142857,136.88226130952378,0.7907464285714285,45.6797619047619,10,1
dusseldorf electronic,0.15195877071428573,0.7599416666666666,405625.1702380952,0.7036392857142858,0.8383721428571429,0.16064976190476188,-11.911035714285712,0.04919035714285715,119.14861904761904,0.3688145238095238,5.125,2,1
dutch americana,0.425,0.5665,288879.0,0.34299999999999997,0.025013150000000005,0.1013,-9.158,0.03505,116.6645,0.34850000000000003,0.0,11,1
dutch blues,0.18899999999999997,0.406,206333.0,0.526,0.0024,0.305,-8.882,0.0293,183.842,0.41100000000000003,45.0,7,0
dutch classical piano,0.9956666666666668,0.457,278177.66666666674,0.004843333333333334,0.9496666666666668,0.09346666666666666,-34.08733333333333,0.13443333333333335,103.32533333333332,0.2846666666666666,30.0,7,1
dutch death metal,0.09901975,0.49,239846.5,0.7959999999999999,0.000205,0.18205,-9.1425,0.08245,106.48299999999999,0.26899999999999996,18.0,2,1
dutch edm,0.07676433498901099,0.7040136996336996,274262.8396336996,0.8355410989010991,0.4948651546673992,0.2206679120879121,-6.881481758241758,0.09066446886446886,128.12560520146522,0.4119066080586081,12.179047619047616,8,1
dutch experimental electronic,0.005582650000000001,0.782,433283.5,0.6805000000000001,0.7865,0.1065,-9.4385,0.0933,123.5075,0.5075000000000001,0.0,7,1
dutch folk,0.4562666666666666,0.5906666666666666,148782.0,0.4291333333333333,0.0055333333333333345,0.1229,-14.703333333333333,0.11513333333333335,142.2073333333333,0.778,19.666666666666668,6,0
dutch hip hop,0.14863800000000002,0.5086999999999999,339523.2,0.9075,0.32120173,0.4920999999999999,-4.8885000000000005,0.14783000000000002,147.6298,0.4303,13.5,2,1
dutch house,0.07379773686696901,0.7418773620559335,286980.7893046107,0.7836215041572183,0.451483210037793,0.18940445956160248,-6.446049697656839,0.09984760015117156,121.66138869992442,0.4384109977324264,17.15192743764172,11,0
dutch indie,0.4282579000000001,0.5354,165284.2,0.46744,0.0143964,0.1726,-15.219000000000001,0.0381,136.64600000000002,0.36052,34.2,7,1
dutch indie rock,0.0455,0.27,254371.0,0.69,0.00965,0.146,-9.117,0.0437,82.98700000000002,0.389,0.0,2,0
dutch jazz,0.6527572749999999,0.37375,607252.5,0.4334500000000001,0.54785,0.5225,-14.866,0.06545,140.94750000000005,0.2225,18.25,8,1
dutch metal,0.14951316666666667,0.42966666666666653,248444.33333333328,0.7958333333333334,0.00013715166666666666,0.18403333333333333,-7.691,0.06961666666666666,126.77866666666668,0.23433333333333334,31.16666666666667,7,1
dutch moombahton,0.000596,0.7909999999999999,338184.0,0.7809999999999999,0.818,0.0801,-6.7589999999999995,0.0556,128.013,0.396,0.0,6,0
dutch pop,0.20379373065843606,0.5646438271604939,198049.6283950617,0.7584171810699589,0.16746138014403295,0.2572992283950617,-7.404335905349793,0.06593443415637859,130.13620648148142,0.5037018518518518,25.571502057613174,2,1
dutch prog,0.03811375,0.396625,252109.625,0.62059375,0.09318724375,0.434921875,-9.36746875,0.046203125000000005,125.67865625,0.26375,13.59375,11,0
dutch rap pop,0.21600000000000005,0.767,192452.0,0.643,0.00010400000000000001,0.0806,-5.225,0.10099999999999999,169.99,0.536,77.0,5,1
dutch rock,0.07916031250000001,0.5771649305555556,193765.54166666663,0.7366338541666666,0.15953184538194445,0.17768411458333336,-8.938171006944446,0.04712352430555555,139.67365538194446,0.5511572916666667,15.144965277777779,0,1
dutch tech house,0.014887077777777778,0.7381555555555556,395464.9111111111,0.691,0.5223111111111112,0.13047555555555554,-9.110444444444443,0.0615688888888889,123.28795555555556,0.4358666666666667,0.4,1,1
dutch trance,0.025729873765656504,0.5331234713832835,212345.80996587442,0.8641563849411685,0.7169118282157801,0.24348629234498306,-9.377430943901976,0.0613806794484471,133.4054090376219,0.4076482674941168,5.644795782462647,7,1
early american folk,0.8371875,0.6833125,186426.5625,0.34072499999999994,0.011487601875,0.19706250000000006,-13.9583125,0.12929375,127.4491875,0.7528125,31.3125,7,1
early avant garde,0.7850948952879583,0.5812464005235602,377468.9414630599,0.15854063045375216,0.09923157493455498,0.19893992146596864,-19.86126861547412,0.5127209714950551,116.91347229493893,0.38190844240837696,1.9345549738219892,11,1
early modern classical,0.8912571384840811,0.2937415532249828,279300.52488720464,0.1870848469709723,0.5693319629390795,0.17075862090371222,-20.189524835024933,0.0515312619321648,103.873642287018,0.19695665439773524,9.095255475914586,7,1
early music,0.8644772862904304,0.3505095557829949,221803.88502316995,0.19454513142337196,0.4772551018106302,0.15501003153467366,-19.35510207424184,0.05743121258247527,100.53561312902752,0.2894736913253994,16.770452766499936,7,1
early music choir,0.971814285714286,0.21267428571428573,193638.3142857143,0.16510785714285714,0.18155880592857146,0.14986714285714287,-22.294571428571434,0.044674285714285715,100.39105000000002,0.1454314285714286,26.757142857142853,7,1
early music ensemble,0.7142572772486772,0.3764895863395863,229251.67594997594,0.2921724627224627,0.2484079490596441,0.14752238576238574,-18.672427898027898,0.05319113516113516,108.7624521885522,0.30490079365079364,25.33140933140933,4,1
early reggae,0.4648027272727273,0.7769454545454546,193207.51818181822,0.4531909090909092,0.10460740727272727,0.15670272727272724,-10.761972727272727,0.10457454545454546,95.30017272727272,0.8177090909090908,27.245454545454546,7,1
early romantic era,0.9501862031644472,0.3635164782518902,297958.8969243884,0.1760623013317679,0.6171659207224464,0.1805955218490516,-18.955044255257523,0.05132195292798053,105.62479861680346,0.3071597741261058,9.232217245104689,3,1
early synthpop,0.07555801322751324,0.6344620370370371,263929.8642857143,0.6198367724867726,0.19830117772486772,0.1819743253968254,-13.128878968253966,0.04692244708994709,122.968541005291,0.6211305026455027,37.31481481481481,2,1
early us punk,0.09802059588670192,0.412335939744092,187384.44068579449,0.8516272228750489,0.04237237821262568,0.2799439755516386,-7.802802071092831,0.10250103293510904,137.59831320668494,0.5664852379553468,32.01391336989163,11,1
east coast hip hop,0.12820622899193065,0.7491334759414024,260467.04466064664,0.698286622068969,0.030579570672312487,0.2253131045386905,-8.333053789677683,0.25559442667284177,108.69798975104015,0.6316855645891484,41.809452555493024,1,1
east coast reggae,0.23478675000000004,0.6684687500000001,253562.78125,0.613,0.10850832875,0.14117656250000002,-6.561109375,0.0494765625,119.046640625,0.7203906250000001,42.09375,6,1
eastern bloc groove,0.0688,0.6559999999999999,180078.0,0.792,0.654,0.091,-7.121,0.0478,93.804,0.498,45.0,2,1
easy listening,0.7237856712439514,0.428576855478026,187404.7018277276,0.3473921017196698,0.31524044388722644,0.19430451422902853,-12.964895325326145,0.0482722292419196,113.01521779828023,0.43792295205607534,23.257045768215352,0,1
easycore,0.09211938363636367,0.5575454545454545,183900.29090909087,0.8937272727272727,0.0040721181818181825,0.2089490909090909,-4.983818181818182,0.0939218181818182,131.14801818181817,0.6664181818181818,36.527272727272724,9,1
eau claire indie,0.7955270588235293,0.4800196078431373,260185.4117647059,0.3272039215686274,0.2509305474509804,0.18687254901960784,-13.876882352941179,0.05412156862745101,118.96731372549021,0.21739607843137265,60.68627450980392,0,1
ebm,0.0715697907409951,0.599650518925519,276729.65566239314,0.771087271062271,0.40228769703907197,0.2259739468864469,-8.970692536630036,0.06533899114774114,124.04302437423691,0.4889382875457876,20.27017704517705,10,1
ecm-style jazz,0.8027033091173449,0.3610638885170654,341299.17060338106,0.21222204001037967,0.637153662354037,0.12997050054697296,-21.110012726420916,0.04488219124539807,109.99652327927356,0.2787709708824431,37.304786658119575,2,1
ectofolk,0.6189754683425913,0.5315841742135087,254125.99582096978,0.3574933731218715,0.004239703274834312,0.1521355446277428,-11.125948169448323,0.03586179788087683,108.08457633676187,0.3605293548871568,41.97791451847179,9,1
ecuadorian pop,0.42233999999999994,0.7105,238925.2,0.7181000000000001,0.010370959,0.22215,-8.283750000000001,0.07940499999999999,121.71784999999996,0.8155999999999999,51.15,11,1
edm,0.09397463085089916,0.6084149248106617,235559.4138259925,0.783228764081047,0.21525096265717109,0.2228171937255207,-6.2393740658528625,0.0836000264899823,126.98224893479556,0.4266088979939701,35.71110137598858,7,1
edmonton indie,0.30692800000000003,0.53992,212827.1,0.70506,0.045741936000000025,0.27474,-6.54304,0.048073999999999985,127.93393999999999,0.61666,37.28,0,1
egyptian pop,0.06193893333333333,0.7787333333333334,314894.03333333327,0.7433666666666665,0.37080316799999996,0.08940999999999999,-9.210466666666667,0.06369,130.27173333333334,0.7476666666666667,29.666666666666664,5,1
egyptian traditional,0.8290000000000001,0.6295,250146.5,0.2005,0.035752045,0.09004999999999999,-17.5505,0.0903,91.1795,0.504,29.5,6,1
el paso indie,0.18778000000000006,0.3345833333333334,284949.5277777777,0.6956944444444444,0.15572912111111112,0.3180833333333333,-7.508166666666668,0.08253888888888887,126.00113888888887,0.28070555555555554,48.83333333333334,7,0
electra,0.28485285714285713,0.6338571428571429,228349.35714285716,0.6271428571428571,0.2490967357142857,0.1836142857142857,-7.631642857142856,0.059821428571428574,122.13414285714285,0.3673928571428572,55.42857142857143,6,1
electric bass,0.6357382359170066,0.5442211425755654,249641.1720709575,0.4031844008764848,0.4862033983904551,0.154041026409872,-15.018260885291625,0.06467318312871538,112.43409032197188,0.4908572339354798,25.714244975414392,7,1
electric blues,0.3907278687399462,0.548770953924868,267467.8924103799,0.5388168273193236,0.1251561420323295,0.20184748829289806,-11.042733476919684,0.05629260096973188,120.91860903563386,0.6280926839692518,32.36474486997441,9,1
electro,0.10543572752255727,0.7946223485218963,307056.3086738389,0.6894569100957808,0.143647275865741,0.1800360569798929,-10.008318665443136,0.13898195242041286,114.43070174650973,0.6743919446613142,33.297077965475346,7,1
electro house,0.07631403882562943,0.6293083020592625,251393.44001032432,0.7918480753929641,0.19981697282053512,0.2129589020910392,-5.82540610028851,0.08792281996080377,128.0152668374553,0.41890748302518005,36.269555903984276,7,1
electro jazz,0.3205232073732717,0.7160299539170507,303594.2926267281,0.6088797235023041,0.4005771314285714,0.15862027649769586,-11.437511520737331,0.049392165898617515,112.2445921658986,0.5881165898617511,33.09216589861751,6,1
electro latino,0.07345319141323793,0.6416887298747764,288275.8186046512,0.8713198568872988,0.2897301713059034,0.16825295169946333,-6.1504930232558115,0.08276672629695886,126.77552522361358,0.3906758497316637,30.264042933810376,9,0
electro swing,0.2951769084095861,0.6728477124183007,253860.9156862745,0.6405126361655773,0.4067785550936819,0.18578980392156866,-8.4087302832244,0.10898026143790847,116.55162549019607,0.6352882352941176,34.120261437908496,8,1
electro trash,0.0047987500000000035,0.6377499999999999,274961.0,0.7845000000000002,0.6715,0.1185,-6.12125,0.102825,127.23700000000001,0.399,0.0,1,1
electro-industrial,0.02348378098389356,0.6071365546218487,267247.87205882353,0.8946522408963586,0.4292828361064426,0.20255001400560224,-7.182867857142857,0.05275317226890757,125.17821589635855,0.5217685854341737,18.37577030812325,6,1
electroclash,0.0629533,0.7115,276316.66666666674,0.8036666666666666,0.5058988666666667,0.15608333333333332,-6.59575,0.03438333333333333,119.08666666666666,0.5306666666666667,33.25,8,1
electrofox,0.24676666666666666,0.7401666666666668,192551.5,0.7043333333333334,6.313666666666667e-05,0.1155,-7.541499999999999,0.048,128.09233333333333,0.8410000000000001,28.33333333333333,5,1
electronic djent,0.002305,0.4556666666666666,278423.0,0.7503333333333334,0.8246666666666668,0.16366666666666665,-8.204666666666666,0.062166666666666676,128.42433333333332,0.1381,65.33333333333333,7,1
electronic rock,0.1356214131429235,0.6403026602229189,248891.53419249968,0.7439282032610587,0.08755791753976551,0.19944120987170555,-7.745027970074306,0.04369307043132473,115.16709911616164,0.5238556941541855,46.4228419249971,10,1
electronic trap,0.06892393987603307,0.6251728305785124,235849.4962465565,0.7645223829201101,0.11890454644628096,0.2272166460055097,-5.9688138774104695,0.08168579889807162,132.99952844352615,0.40457641184573,45.67289944903582,7,1
electronica,0.2524796709222778,0.6107624012729288,298315.5089273711,0.6320265560849746,0.4340528168197839,0.17930163441178393,-9.838282822697586,0.06466139938833593,121.4631140381274,0.4711401201992772,43.19361301516535,11,1
electronica argentina,0.0629,0.58,156198.0,0.929,0.000223,0.23,-4.849,0.0388,94.995,0.884,65.0,4,0
electronica chilena,0.0011099999999999999,0.754,679680.0,0.765,0.748,0.10099999999999999,-8.566,0.14800000000000002,125.00399999999999,0.506,0.0,1,0
electronica venezuela,4.120000000000001e-05,0.799,457482.0,0.83,0.85,0.23800000000000002,-9.687000000000001,0.0554,126.99700000000001,0.15,0.0,7,1
electronicore,0.016000999999999998,0.3470000000000001,265659.0,0.8274999999999999,0.002181105,0.26235,-5.004999999999999,0.0486,130.5485,0.410325,0.0,9,1
electropop,0.2115684639260384,0.6233988423773057,228524.80257186512,0.6683911893915164,0.08162698645731135,0.17344581666814146,-6.513973064417037,0.07333655323646424,123.18484531224935,0.4601957071486061,53.724164126607256,7,1
electropowerpop,0.05025841534391535,0.5576227513227514,200068.4843915344,0.7768417989417988,3.7797698412698406e-05,0.25312981481481484,-5.982879100529099,0.09677669312169312,139.4016515873016,0.5960550264550265,52.39126984126985,8,1
elektropunk,0.000807,0.6579999999999999,205678.0,0.8240000000000001,0.10099999999999999,0.33899999999999997,-7.2070000000000025,0.040999999999999995,108.01299999999999,0.8290000000000001,7.0,7,1
elephant 6,0.3056295333333333,0.5267645202020202,256506.0996212121,0.5541806818181819,0.28650601482323235,0.16818800505050505,-9.986252904040404,0.040435618686868686,126.736046969697,0.5219833964646464,35.848232323232324,4,1
emo,0.061073322056112836,0.4423751239162541,267161.2172348016,0.8060545580261176,0.08033014683335002,0.19874943859865868,-5.938770104565678,0.07181536892734793,134.9763888866164,0.4634047622277692,46.044526363470105,9,1
emo mexicano,0.009040000000000001,0.488,207787.0,0.897,5.91e-05,0.311,-6.502999999999999,0.114,172.054,0.8140000000000001,69.0,8,1
emo punk,0.03823854703703704,0.3841259259259259,222536.2851851852,0.7995305555555556,0.15621175453703706,0.20958833333333327,-7.0777370370370365,0.053419722222222216,129.2278037037037,0.4648285185185185,38.27777777777778,9,1
emo rap,0.27466616272204825,0.6591568654740942,208117.59000771405,0.6358936764105011,0.06801734689704662,0.1793443673954302,-8.014201466131238,0.1529412556746299,121.61301549580612,0.4026095845413499,59.08051839544387,2,1
emocore,0.0023150555555555554,0.3093333333333333,211183.02777777772,0.8814166666666666,0.2093367588888889,0.30646111111111113,-6.9199166666666665,0.06045,109.79425,0.34366666666666673,32.30555555555555,7,1
english baroque,0.8006676689511523,0.35926591748975345,201034.07686622321,0.20130361687831755,0.4763997883131761,0.1724035241550763,-16.687718067593895,0.04982206544379493,103.38457898273195,0.3404159611637439,12.649936168783176,0,1
english indie rock,0.35975,0.48225,294657.25,0.50875,0.05119305,0.17075,-9.3235,0.040925,103.92824999999998,0.5625,7.25,7,1
english renaissance,0.9845416666666666,0.32420000000000004,177505.49999999997,0.10178166666666666,0.563963375,0.111025,-26.68991666666667,0.10527916666666667,96.49870833333334,0.3121208333333334,9.624999999999998,0,1
entehno,0.8081664730933021,0.4835385210994968,209558.78745644595,0.4743704994192798,0.22935565502129315,0.24230367789392185,-10.142629887727448,0.04629059233449477,104.86403987611307,0.6546960898180411,14.232288037166088,7,1
environmental,0.2146929361507936,0.19008320707070706,210675.58001443,0.6793219500577198,0.7270456971500721,0.5131123647186145,-18.01492741702741,0.06781056637806637,88.57021571067824,0.09678420815295807,53.47844516594517,1,1
epic doom,0.00031444000000000003,0.217,422532.2,0.8423000000000002,0.0938427,0.18042,-4.854799999999999,0.0667,111.30070000000003,0.21741999999999997,31.0,4,1
epicore,0.2277820385487528,0.4624784580498867,221625.19047619047,0.6390510204081633,0.4708358834467121,0.1528795918367347,-9.091587301587305,0.08992176870748303,120.80046371882088,0.3237482993197279,40.05215419501135,7,1
erhu,0.6769999999999999,0.2885,144293.5,0.2015,0.139,0.568,-12.3745,0.03565,113.7595,0.32399999999999995,19.5,2,1
erotica,0.106,0.738,186050.0,0.765,0.877,0.113,-8.29,0.0508,118.971,0.353,0.0,10,0
escape room,0.16936967718476376,0.6676859349380776,223033.22565890453,0.6876419993894992,0.10678473933970432,0.21322707007674865,-6.763216892987964,0.15425207618175465,125.45945083551369,0.5255000532007679,49.0710840746555,10,1
esperanto,0.904,0.245,173166.0,0.405,0.873,0.0883,-11.027000000000001,0.0445,80.57600000000002,0.0379,0.0,7,1
estonian hip hop,0.7929999999999999,0.585,170080.0,0.455,0.000132,0.135,-11.542,0.0392,83.323,0.513,32.0,2,1
estonian pop,0.285,0.45799999999999996,207069.0,0.696,0.0,0.12300000000000001,-4.742,0.0402,174.141,0.418,75.0,11,1
ethereal wave,0.21251808635508046,0.3989491374269006,226453.6008899854,0.5712695915570175,0.4401167516613304,0.1837623826754386,-12.679331584429828,0.056092939327485374,115.38241243786553,0.35363039692982456,30.804042397660808,9,1
etherpop,0.3199586305555556,0.6023569444444445,345411.05555555556,0.5809888888888889,0.20093631101388887,0.13912305555555554,-9.039851388888891,0.06968902777777777,124.14925138888891,0.30717500000000003,52.81388888888889,10,1
ethio-jazz,0.37850769230769227,0.6214038461538461,200662.40384615387,0.5112884615384615,0.6751106115384617,0.1514057692307692,-10.466442307692311,0.05870384615384615,96.0975576923077,0.6881538461538462,41.96153846153846,3,1
ethiopian pop,0.7490000000000001,0.469,302293.0,0.204,0.809,0.106,-17.183,0.0518,79.445,0.342,38.0,3,1
ethnomusicology,0.9085,0.6665833333333332,215576.66666666663,0.3454,0.7439166666666667,0.15033333333333335,-17.020999999999994,0.12641666666666665,130.81575,0.77075,2.9166666666666665,4,1
ethnotronica,0.024643,0.8026666666666666,441394.33333333326,0.7096666666666667,0.8890000000000001,0.09396666666666666,-10.620666666666667,0.05026666666666666,120.00533333333334,0.537,5.0,11,0
eugene indie,0.4896116375,0.431,197079.625,0.573125,0.221595,0.1886375,-11.513,0.0531125,160.32250000000005,0.444875,17.75,4,1
euphoric hardstyle,0.03181995918367347,0.5033597505668935,242220.77032312925,0.8826490646258502,0.10519478728741496,0.2233004393424036,-5.329378769841269,0.09455883503401362,137.55109359410432,0.3392456349206349,16.513846371882085,9,0
euro hi-nrg,0.012322666666666673,0.6793333333333332,441227.0,0.7973333333333333,0.21802666666666667,0.0916,-7.123666666666668,0.051799999999999985,128.5016666666667,0.6733333333333333,0.0,10,0
eurobeat,0.06581251282051283,0.5511794871794873,286200.05128205125,0.8808205128205127,0.002571919487179487,0.2236666666666667,-5.506717948717948,0.045523076923076916,144.6392564102564,0.7023333333333333,47.897435897435905,4,1
eurodance,0.0697922317187906,0.6965742986982261,241016.98334475025,0.8539886505747233,0.17571629826392934,0.20171775730056168,-7.740512796990589,0.05684416296573476,128.1590658765081,0.6496839755745988,45.216536397090024,11,0
europop,0.16377073324259175,0.6578130823891948,238391.7399905316,0.7514095976634407,0.049576869722637334,0.20290552451167196,-7.680862562198959,0.051001677612230685,122.59936477416684,0.6544572173656764,48.474212935414,7,1
euroska,0.09760653846153848,0.4885000000000001,224998.00961538465,0.8428365384615384,0.0033590889423076925,0.3373009615384616,-5.368028846153846,0.06250673076923079,123.1924423076923,0.6852596153846153,11.605769230769232,7,1
eurovision,0.27399749999999995,0.6312500000000001,174949.25,0.7135,0.06705269999999999,0.267375,-6.69125,0.104675,123.492,0.4855,16.75,5,0
exotica,0.6908325640218236,0.5090292439162671,191716.7198096668,0.4192848986309189,0.4001701298553556,0.1823948276632864,-13.128494090313925,0.048295152282722284,118.01719167435866,0.5551191116277441,14.996616087486071,5,1
experimental,0.3627707678836693,0.4663249223028841,274192.40976431145,0.5325925544041042,0.3554206780141091,0.1938760192385669,-12.979889833524638,0.06559107015448687,116.96069265758949,0.4390128663549829,29.67691037224287,2,1
